"date","time","wind_dir_deg","wind_spd_mph","wind_gust_mph","humidity_pct","temp_f","raw_barom_in","tot_rain_in","uv","solar_w.sqm","wind_chill_f","dew_point_f","barom_sl_in","cloud_base_ft","rain_rate_in_hr"
"3/6/23","4:30am",321,0,3,70,44,30.19,3.74,0,0,44,34.9,30.2,2285,0
"3/6/23","4:45am",321,2,3,70,43.6,30.19,3.74,0,0,43.6,34.5,30.2,2281,0
"3/6/23","5:00am",321,1,3,71,43.3,30.19,3.74,0,0,43.3,34.5,30.2,2189,0
"3/6/23","5:15am",321,2,4,71,43,30.19,3.74,0,0,43,34.3,30.2,2186,0
"3/6/23","5:30am",321,2,4,69,42.8,30.19,3.74,0,0,42.8,33.3,30.2,2363,0
"3/6/23","5:45am",321,2,6,67,43.1,30.19,3.74,0,0,43.1,32.9,30.2,2549,0
"3/6/23","6:00am",321,1,6,66,43.1,30.19,3.74,0,0,43.1,32.5,30.2,2643,0
"3/6/23","6:15am",321,0,4,67,42.9,30.19,3.74,0,0,42.9,32.7,30.2,2547,0
"3/6/23","6:30am",321,0,4,69,42.6,30.19,3.74,0,5,42.6,33.2,30.2,2361,0
"3/6/23","6:45am",326,0,2,71,42.4,30.19,3.74,0,18,42.4,33.7,30.2,2181,0
"3/6/23","7:00am",326,0,2,70,42.4,30.19,3.74,0,42,42.4,33.3,30.2,2269,0
"3/6/23","7:15am",326,0,4,68,43.3,30.19,3.74,0,105,43.3,33.5,30.2,2459,0
"3/6/23","7:30am",326,0,4,68,43.7,30.2,3.74,0,132,43.7,33.8,30.21,2464,0
"3/6/23","7:45am",326,0,2,65,44.3,30.2,3.74,0,200,44.3,33.3,30.21,2752,0
"3/6/23","8:00am",326,1,2,66,45.1,30.2,3.74,0,197,45.1,34.4,30.21,2666,0
"3/6/23","8:15am",326,3,4,64,46.6,30.21,3.74,0.5,283,45.8,35.1,30.22,2878,0
"3/6/23","8:30am",294,3,9,61,46.9,30.21,3.74,0.6,323,46.2,34.2,30.22,3183,0
"3/6/23","8:45am",297,3,11,63,47,30.21,3.74,0.7,322,46.3,35.1,30.22,2982,0
"3/6/23","9:00am",297,3,11,60,47.1,30.21,3.74,0.8,322,46.4,33.9,30.22,3289,0
"3/6/23","9:15am",297,5,10,63,47.8,30.2,3.74,1.2,439,45.6,35.8,30.21,2992,0
"3/6/23","9:30am",297,4,10,62,47.9,30.2,3.74,1.4,374,46.4,35.5,30.21,3094,0
"3/6/23","9:45am",297,2,7,63,47.8,30.2,3.74,1.6,540,47.8,35.8,30.21,2992,0
"3/6/23","10:00am",297,1,7,60,48.2,30.19,3.74,1.6,438,48.2,35,30.2,3305,0
"3/6/23","10:15am",297,4,4,62,48.7,30.19,3.74,1.8,496,47.4,36.3,30.2,3105,0
"3/6/23","10:30am",254,5,10,66,47.8,30.18,3.74,1.9,478,45.6,37,30.19,2698,0
"3/6/23","10:45am",253,3,9,66,48,30.18,3.74,1.8,323,47.4,37.2,30.19,2700,0
"3/6/23","11:00am",253,4,9,66,48.9,30.16,3.74,2.6,728,47.6,38.1,30.17,2711,0
"3/6/23","11:15am",263,7,8,71,47,30.16,3.74,2.8,729,43.6,38.1,30.17,2225,0
"3/6/23","11:30am",281,4,9,71,47.2,30.16,3.74,2.9,724,45.6,38.3,30.17,2227,0
"3/6/23","11:45am",284,7,9,68,47.1,30.14,3.74,3,782,43.7,37.1,30.15,2501,0
"3/6/23","12:00pm",287,7,10,72,47.2,30.14,3.74,2.4,578,43.8,38.6,30.15,2138,0
"3/6/23","12:15pm",294,9,10,71,47,30.12,3.74,2.4,457,42.7,38.1,30.13,2225,0
"3/6/23","12:30pm",294,3,10,72,47.7,30.11,3.74,2.7,554,47.1,39.1,30.12,2143,0
"3/6/23","12:45pm",326,10,12,75,47.3,30.09,3.74,2.5,826,42.7,39.8,30.1,1878,0
"3/6/23","1:00pm",344,8,12,74,47.3,30.09,3.74,2.8,663,43.5,39.4,30.1,1964,0
"3/6/23","1:15pm",11,12,13,76,47,30.07,3.74,2.8,729,41.6,39.8,30.08,1790,0
"3/6/23","1:30pm",11,8,13,74,47.2,30.07,3.74,2.5,587,43.4,39.3,30.08,1963,0
"3/6/23","1:45pm",11,9,12,74,47.1,30.06,3.74,2.4,640,42.8,39.3,30.07,1962,0
"3/6/23","2:00pm",11,11,12,70,47.8,30.05,3.74,2.3,615,43,38.5,30.06,2324,0
"3/6/23","2:15pm",11,10,12,69,48.4,30.04,3.74,2.1,605,44.1,38.7,30.06,2422,0
"3/6/23","2:30pm",11,10,12,68,48.8,30.04,3.74,1.8,540,44.5,38.7,30.05,2520,0
"3/6/23","2:45pm",11,8,11,68,48.6,30.03,3.74,1.7,538,45.1,38.5,30.04,2517,0
"3/6/23","3:00pm",11,9,11,68,48.6,30.01,3.74,1.4,501,44.7,38.5,30.02,2517,0
"3/6/23","3:15pm",11,9,11,69,48.9,30.01,3.74,1.3,450,45,39.2,30.02,2427,0
"3/6/23","3:30pm",11,9,11,68,49.1,29.99,3.74,1,418,45.3,39,30,2523,0
"3/6/23","3:45pm",11,9,11,68,48.8,29.98,3.74,0.8,371,44.9,38.7,29.99,2520,0
"3/6/23","4:00pm",11,7,11,73,48.7,29.97,3.74,0.7,325,45.6,40.4,29.99,2064,0
"3/6/23","4:15pm",11,8,9,72,49.2,29.96,3.74,0.5,278,45.8,40.6,29.98,2157,0
"3/6/23","4:30pm",11,8,9,75,49.2,29.96,3.74,0,229,45.8,41.6,29.97,1893,0
"3/6/23","4:45pm",11,10,10,72,49.4,29.96,3.74,0,171,45.3,40.8,29.97,2159,0
"3/6/23","5:00pm",21,9,12,72,49.3,29.95,3.74,0,114,45.5,40.7,29.96,2158,0
"3/6/23","5:15pm",23,10,12,71,49.1,29.94,3.74,0,72,44.9,40.1,29.95,2246,0
"3/6/23","5:30pm",24,9,12,71,49.1,29.94,3.74,0,26,45.3,40.1,29.95,2246,0
"3/6/23","5:45pm",30,11,13,73,48.8,29.93,3.74,0,14,44.2,40.5,29.94,2064,0
"3/6/23","6:00pm",32,6,13,76,48.3,29.93,3.74,0,5,45.6,41.1,29.94,1800,0
"3/6/23","6:15pm",31,8,10,76,47.9,29.93,3.74,0,0,44.2,40.7,29.94,1797,0
"3/6/23","6:30pm",32,9,10,76,48,29.92,3.74,0,0,43.9,40.8,29.93,1798,0
"3/6/23","6:45pm",32,8,11,73,48.2,29.91,3.74,0,0,44.6,40,29.92,2059,0
"3/6/23","7:00pm",32,9,11,72,48.4,29.91,3.74,0,0,44.4,39.8,29.92,2149,0
"3/6/23","7:15pm",32,9,10,75,48.5,29.9,3.74,0,0,44.5,40.9,29.91,1888,0
"3/6/23","7:30pm",32,6,11,75,48.3,29.88,3.74,0,0,45.6,40.8,29.89,1886,0
"3/6/23","7:45pm",32,8,9,74,48.2,29.88,3.74,0,0,44.6,40.3,29.89,1972,0
"3/6/23","8:00pm",32,6,9,76,48.2,29.88,3.74,0,0,45.5,41,29.89,1800,0
"3/6/23","8:15pm",32,8,8,78,48.1,29.88,3.74,0,0,44.5,41.6,29.89,1631,0
"3/6/23","8:30pm",32,5,8,80,48.1,29.87,3.74,0,0,46,42.2,29.88,1467,0
"3/6/23","8:45pm",32,5,6,81,48,29.87,3.74,0,0,45.9,42.5,29.88,1386,0
"3/6/23","9:00pm",32,5,8,82,47.8,29.87,3.74,0,0,45.6,42.6,29.88,1305,0
"3/6/23","9:15pm",32,6,9,83,47.8,29.86,3.74,0,0,45,42.9,29.87,1226,0
"3/6/23","9:30pm",32,8,10,82,47.9,29.85,3.74,0,0,44.2,42.7,29.86,1305,0
"3/6/23","9:45pm",32,11,12,83,48.2,29.84,3.74,0,0,43.5,43.3,29.85,1228,0
"3/6/23","10:00pm",32,10,12,84,48.4,29.84,3.74,0,0,44.1,43.8,29.85,1151,0
"3/6/23","12:00am",333,1,4,78,45.8,30.19,3.74,0,0,45.8,39.3,30.2,1615,0
"3/6/23","12:15am",333,2,4,74,46.8,30.19,3.74,0,0,46.8,39,30.2,1959,0
"3/6/23","12:30am",333,3,6,69,47.3,30.19,3.74,0,0,46.6,37.7,30.2,2410,0
"3/6/23","12:45am",318,5,12,64,47.9,30.19,3.74,0,0,45.8,36.3,30.2,2894,0
"3/6/23","1:00am",321,5,12,64,48.6,30.19,3.74,0,0,46.6,37,30.2,2903,0
"3/6/23","1:15am",321,3,9,63,48.1,30.19,3.74,0,0,47.5,36.1,30.2,2996,0
"3/6/23","1:30am",321,4,9,63,47.9,30.19,3.74,0,0,46.4,35.9,30.2,2993,0
"3/6/23","1:45am",321,5,9,63,47.4,30.2,3.74,0,0,45.2,35.5,30.21,2987,0
"3/6/23","2:00am",321,2,9,62,47.3,30.19,3.74,0,0,47.3,35,30.2,3086,0
"3/6/23","2:15am",321,1,9,62,47,30.19,3.74,0,0,47,34.7,30.2,3082,0
"3/6/23","2:30am",321,1,9,64,46.7,30.19,3.74,0,0,46.7,35.2,30.2,2879,0
"3/6/23","2:45am",321,0,5,64,46.2,30.19,3.74,0,0,46.2,34.7,30.2,2873,0
"3/6/23","3:00am",321,0,5,65,45.9,30.19,3.74,0,0,45.9,34.8,30.2,2772,0
"3/6/23","3:15am",321,1,4,65,45.6,30.19,3.74,0,0,45.6,34.5,30.2,2768,0
"3/6/23","3:30am",321,4,5,65,45.3,30.19,3.74,0,0,43.4,34.2,30.2,2764,0
"3/6/23","3:45am",321,2,5,67,45.2,30.19,3.74,0,0,45.2,34.9,30.2,2573,0
"3/6/23","4:00am",321,0,5,69,44.9,30.19,3.74,0,0,44.9,35.4,30.2,2385,0
"3/6/23","4:15am",321,0,2,70,44.5,30.19,3.74,0,0,44.5,35.3,30.2,2290,0
"3/6/23","4:30am",321,0,3,70,44,30.19,3.74,0,0,44,34.9,30.2,2285,0
"3/6/23","4:45am",321,2,3,70,43.6,30.19,3.74,0,0,43.6,34.5,30.2,2281,0
"3/6/23","5:00am",321,1,3,71,43.3,30.19,3.74,0,0,43.3,34.5,30.2,2189,0
"3/6/23","5:15am",321,2,4,71,43,30.19,3.74,0,0,43,34.3,30.2,2186,0
"3/6/23","5:30am",321,2,4,69,42.8,30.19,3.74,0,0,42.8,33.3,30.2,2363,0
"3/6/23","5:45am",321,2,6,67,43.1,30.19,3.74,0,0,43.1,32.9,30.2,2549,0
"3/6/23","6:00am",321,1,6,66,43.1,30.19,3.74,0,0,43.1,32.5,30.2,2643,0
"3/6/23","6:15am",321,0,4,67,42.9,30.19,3.74,0,0,42.9,32.7,30.2,2547,0
"3/6/23","6:30am",321,0,4,69,42.6,30.19,3.74,0,5,42.6,33.2,30.2,2361,0
"3/6/23","6:45am",326,0,2,71,42.4,30.19,3.74,0,18,42.4,33.7,30.2,2181,0
"3/6/23","7:00am",326,0,2,70,42.4,30.19,3.74,0,42,42.4,33.3,30.2,2269,0
"3/6/23","7:15am",326,0,4,68,43.3,30.19,3.74,0,105,43.3,33.5,30.2,2459,0
"3/6/23","7:30am",326,0,4,68,43.7,30.2,3.74,0,132,43.7,33.8,30.21,2464,0
"3/6/23","7:45am",326,0,2,65,44.3,30.2,3.74,0,200,44.3,33.3,30.21,2752,0
"3/6/23","8:00am",326,1,2,66,45.1,30.2,3.74,0,197,45.1,34.4,30.21,2666,0
"3/6/23","8:15am",326,3,4,64,46.6,30.21,3.74,0.5,283,45.8,35.1,30.22,2878,0
"3/6/23","8:30am",294,3,9,61,46.9,30.21,3.74,0.6,323,46.2,34.2,30.22,3183,0
"3/6/23","8:45am",297,3,11,63,47,30.21,3.74,0.7,322,46.3,35.1,30.22,2982,0
"3/6/23","9:00am",297,3,11,60,47.1,30.21,3.74,0.8,322,46.4,33.9,30.22,3289,0
"3/6/23","9:15am",297,5,10,63,47.8,30.2,3.74,1.2,439,45.6,35.8,30.21,2992,0
"3/6/23","9:30am",297,4,10,62,47.9,30.2,3.74,1.4,374,46.4,35.5,30.21,3094,0
"3/6/23","9:45am",297,2,7,63,47.8,30.2,3.74,1.6,540,47.8,35.8,30.21,2992,0
"3/6/23","10:00am",297,1,7,60,48.2,30.19,3.74,1.6,438,48.2,35,30.2,3305,0
"3/6/23","10:15am",297,4,4,62,48.7,30.19,3.74,1.8,496,47.4,36.3,30.2,3105,0
"3/6/23","10:30am",254,5,10,66,47.8,30.18,3.74,1.9,478,45.6,37,30.19,2698,0
"3/6/23","10:45am",253,3,9,66,48,30.18,3.74,1.8,323,47.4,37.2,30.19,2700,0
"3/6/23","11:00am",253,4,9,66,48.9,30.16,3.74,2.6,728,47.6,38.1,30.17,2711,0
"3/6/23","11:15am",263,7,8,71,47,30.16,3.74,2.8,729,43.6,38.1,30.17,2225,0
"3/6/23","11:30am",281,4,9,71,47.2,30.16,3.74,2.9,724,45.6,38.3,30.17,2227,0
"3/6/23","11:45am",284,7,9,68,47.1,30.14,3.74,3,782,43.7,37.1,30.15,2501,0
"3/6/23","12:00pm",287,7,10,72,47.2,30.14,3.74,2.4,578,43.8,38.6,30.15,2138,0
"3/6/23","12:15pm",294,9,10,71,47,30.12,3.74,2.4,457,42.7,38.1,30.13,2225,0
"3/6/23","12:30pm",294,3,10,72,47.7,30.11,3.74,2.7,554,47.1,39.1,30.12,2143,0
"3/6/23","12:45pm",326,10,12,75,47.3,30.09,3.74,2.5,826,42.7,39.8,30.1,1878,0
"3/6/23","1:00pm",344,8,12,74,47.3,30.09,3.74,2.8,663,43.5,39.4,30.1,1964,0
"3/6/23","1:15pm",11,12,13,76,47,30.07,3.74,2.8,729,41.6,39.8,30.08,1790,0
"3/6/23","1:30pm",11,8,13,74,47.2,30.07,3.74,2.5,587,43.4,39.3,30.08,1963,0
"3/6/23","1:45pm",11,9,12,74,47.1,30.06,3.74,2.4,640,42.8,39.3,30.07,1962,0
"3/6/23","2:00pm",11,11,12,70,47.8,30.05,3.74,2.3,615,43,38.5,30.06,2324,0
"3/6/23","2:15pm",11,10,12,69,48.4,30.04,3.74,2.1,605,44.1,38.7,30.06,2422,0
"3/6/23","2:30pm",11,10,12,68,48.8,30.04,3.74,1.8,540,44.5,38.7,30.05,2520,0
"3/6/23","2:45pm",11,8,11,68,48.6,30.03,3.74,1.7,538,45.1,38.5,30.04,2517,0
"3/6/23","3:00pm",11,9,11,68,48.6,30.01,3.74,1.4,501,44.7,38.5,30.02,2517,0
"3/6/23","3:15pm",11,9,11,69,48.9,30.01,3.74,1.3,450,45,39.2,30.02,2427,0
"3/6/23","3:30pm",11,9,11,68,49.1,29.99,3.74,1,418,45.3,39,30,2523,0
"3/6/23","3:45pm",11,9,11,68,48.8,29.98,3.74,0.8,371,44.9,38.7,29.99,2520,0
"3/6/23","4:00pm",11,7,11,73,48.7,29.97,3.74,0.7,325,45.6,40.4,29.99,2064,0
"3/6/23","4:15pm",11,8,9,72,49.2,29.96,3.74,0.5,278,45.8,40.6,29.98,2157,0
"3/6/23","4:30pm",11,8,9,75,49.2,29.96,3.74,0,229,45.8,41.6,29.97,1893,0
"3/6/23","4:45pm",11,10,10,72,49.4,29.96,3.74,0,171,45.3,40.8,29.97,2159,0
"3/6/23","5:00pm",21,9,12,72,49.3,29.95,3.74,0,114,45.5,40.7,29.96,2158,0
"3/6/23","5:15pm",23,10,12,71,49.1,29.94,3.74,0,72,44.9,40.1,29.95,2246,0
"3/6/23","5:30pm",24,9,12,71,49.1,29.94,3.74,0,26,45.3,40.1,29.95,2246,0
"3/6/23","5:45pm",30,11,13,73,48.8,29.93,3.74,0,14,44.2,40.5,29.94,2064,0
"3/6/23","6:00pm",32,6,13,76,48.3,29.93,3.74,0,5,45.6,41.1,29.94,1800,0
"3/6/23","6:15pm",31,8,10,76,47.9,29.93,3.74,0,0,44.2,40.7,29.94,1797,0
"3/6/23","6:30pm",32,9,10,76,48,29.92,3.74,0,0,43.9,40.8,29.93,1798,0
"3/6/23","6:45pm",32,8,11,73,48.2,29.91,3.74,0,0,44.6,40,29.92,2059,0
"3/6/23","7:00pm",32,9,11,72,48.4,29.91,3.74,0,0,44.4,39.8,29.92,2149,0
"3/6/23","7:15pm",32,9,10,75,48.5,29.9,3.74,0,0,44.5,40.9,29.91,1888,0
"3/6/23","7:30pm",32,6,11,75,48.3,29.88,3.74,0,0,45.6,40.8,29.89,1886,0
"3/6/23","7:45pm",32,8,9,74,48.2,29.88,3.74,0,0,44.6,40.3,29.89,1972,0
"3/6/23","8:00pm",32,6,9,76,48.2,29.88,3.74,0,0,45.5,41,29.89,1800,0
"3/6/23","8:15pm",32,8,8,78,48.1,29.88,3.74,0,0,44.5,41.6,29.89,1631,0
"3/6/23","8:30pm",32,5,8,80,48.1,29.87,3.74,0,0,46,42.2,29.88,1467,0
"3/6/23","8:45pm",32,5,6,81,48,29.87,3.74,0,0,45.9,42.5,29.88,1386,0
"3/6/23","9:00pm",32,5,8,82,47.8,29.87,3.74,0,0,45.6,42.6,29.88,1305,0
"3/6/23","9:15pm",32,6,9,83,47.8,29.86,3.74,0,0,45,42.9,29.87,1226,0
"3/6/23","9:30pm",32,8,10,82,47.9,29.85,3.74,0,0,44.2,42.7,29.86,1305,0
"3/6/23","9:45pm",32,11,12,83,48.2,29.84,3.74,0,0,43.5,43.3,29.85,1228,0
"3/6/23","10:00pm",32,10,12,84,48.4,29.84,3.74,0,0,44.1,43.8,29.85,1151,0
"3/6/23","10:15pm",36,10,14,84,48.4,29.83,3.74,0,0,44.1,43.8,29.84,1151,0
"3/6/23","10:30pm",38,11,14,86,48.3,29.82,3.74,0,0,43.6,44.3,29.83,996,0
"3/6/23","12:00am",333,1,4,78,45.8,30.19,3.74,0,0,45.8,39.3,30.2,1615,0
"3/6/23","12:15am",333,2,4,74,46.8,30.19,3.74,0,0,46.8,39,30.2,1959,0
"3/6/23","12:30am",333,3,6,69,47.3,30.19,3.74,0,0,46.6,37.7,30.2,2410,0
"3/6/23","12:45am",318,5,12,64,47.9,30.19,3.74,0,0,45.8,36.3,30.2,2894,0
"3/6/23","1:00am",321,5,12,64,48.6,30.19,3.74,0,0,46.6,37,30.2,2903,0
"3/6/23","1:15am",321,3,9,63,48.1,30.19,3.74,0,0,47.5,36.1,30.2,2996,0
"3/6/23","1:30am",321,4,9,63,47.9,30.19,3.74,0,0,46.4,35.9,30.2,2993,0
"3/6/23","1:45am",321,5,9,63,47.4,30.2,3.74,0,0,45.2,35.5,30.21,2987,0
"3/6/23","2:00am",321,2,9,62,47.3,30.19,3.74,0,0,47.3,35,30.2,3086,0
"3/6/23","2:15am",321,1,9,62,47,30.19,3.74,0,0,47,34.7,30.2,3082,0
"3/6/23","2:30am",321,1,9,64,46.7,30.19,3.74,0,0,46.7,35.2,30.2,2879,0
"3/6/23","2:45am",321,0,5,64,46.2,30.19,3.74,0,0,46.2,34.7,30.2,2873,0
"3/6/23","3:00am",321,0,5,65,45.9,30.19,3.74,0,0,45.9,34.8,30.2,2772,0
"3/6/23","3:15am",321,1,4,65,45.6,30.19,3.74,0,0,45.6,34.5,30.2,2768,0
"3/6/23","3:30am",321,4,5,65,45.3,30.19,3.74,0,0,43.4,34.2,30.2,2764,0
"3/6/23","3:45am",321,2,5,67,45.2,30.19,3.74,0,0,45.2,34.9,30.2,2573,0
"3/6/23","4:00am",321,0,5,69,44.9,30.19,3.74,0,0,44.9,35.4,30.2,2385,0
"3/6/23","4:15am",321,0,2,70,44.5,30.19,3.74,0,0,44.5,35.3,30.2,2290,0
"3/6/23","4:30am",321,0,3,70,44,30.19,3.74,0,0,44,34.9,30.2,2285,0
"3/6/23","4:45am",321,2,3,70,43.6,30.19,3.74,0,0,43.6,34.5,30.2,2281,0
"3/6/23","5:00am",321,1,3,71,43.3,30.19,3.74,0,0,43.3,34.5,30.2,2189,0
"3/6/23","5:15am",321,2,4,71,43,30.19,3.74,0,0,43,34.3,30.2,2186,0
"3/6/23","5:30am",321,2,4,69,42.8,30.19,3.74,0,0,42.8,33.3,30.2,2363,0
"3/6/23","5:45am",321,2,6,67,43.1,30.19,3.74,0,0,43.1,32.9,30.2,2549,0
"3/6/23","6:00am",321,1,6,66,43.1,30.19,3.74,0,0,43.1,32.5,30.2,2643,0
"3/6/23","6:15am",321,0,4,67,42.9,30.19,3.74,0,0,42.9,32.7,30.2,2547,0
"3/6/23","6:30am",321,0,4,69,42.6,30.19,3.74,0,5,42.6,33.2,30.2,2361,0
"3/6/23","6:45am",326,0,2,71,42.4,30.19,3.74,0,18,42.4,33.7,30.2,2181,0
"3/6/23","7:00am",326,0,2,70,42.4,30.19,3.74,0,42,42.4,33.3,30.2,2269,0
"3/6/23","7:15am",326,0,4,68,43.3,30.19,3.74,0,105,43.3,33.5,30.2,2459,0
"3/6/23","7:30am",326,0,4,68,43.7,30.2,3.74,0,132,43.7,33.8,30.21,2464,0
"3/6/23","7:45am",326,0,2,65,44.3,30.2,3.74,0,200,44.3,33.3,30.21,2752,0
"3/6/23","8:00am",326,1,2,66,45.1,30.2,3.74,0,197,45.1,34.4,30.21,2666,0
"3/6/23","8:15am",326,3,4,64,46.6,30.21,3.74,0.5,283,45.8,35.1,30.22,2878,0
"3/6/23","8:30am",294,3,9,61,46.9,30.21,3.74,0.6,323,46.2,34.2,30.22,3183,0
"3/6/23","8:45am",297,3,11,63,47,30.21,3.74,0.7,322,46.3,35.1,30.22,2982,0
"3/6/23","9:00am",297,3,11,60,47.1,30.21,3.74,0.8,322,46.4,33.9,30.22,3289,0
"3/6/23","9:15am",297,5,10,63,47.8,30.2,3.74,1.2,439,45.6,35.8,30.21,2992,0
"3/6/23","9:30am",297,4,10,62,47.9,30.2,3.74,1.4,374,46.4,35.5,30.21,3094,0
"3/6/23","9:45am",297,2,7,63,47.8,30.2,3.74,1.6,540,47.8,35.8,30.21,2992,0
"3/6/23","10:00am",297,1,7,60,48.2,30.19,3.74,1.6,438,48.2,35,30.2,3305,0
"3/6/23","10:15am",297,4,4,62,48.7,30.19,3.74,1.8,496,47.4,36.3,30.2,3105,0
"3/6/23","10:30am",254,5,10,66,47.8,30.18,3.74,1.9,478,45.6,37,30.19,2698,0
"3/6/23","10:45am",253,3,9,66,48,30.18,3.74,1.8,323,47.4,37.2,30.19,2700,0
"3/6/23","11:00am",253,4,9,66,48.9,30.16,3.74,2.6,728,47.6,38.1,30.17,2711,0
"3/6/23","11:15am",263,7,8,71,47,30.16,3.74,2.8,729,43.6,38.1,30.17,2225,0
"3/6/23","11:30am",281,4,9,71,47.2,30.16,3.74,2.9,724,45.6,38.3,30.17,2227,0
"3/6/23","11:45am",284,7,9,68,47.1,30.14,3.74,3,782,43.7,37.1,30.15,2501,0
"3/6/23","12:00pm",287,7,10,72,47.2,30.14,3.74,2.4,578,43.8,38.6,30.15,2138,0
"3/6/23","12:15pm",294,9,10,71,47,30.12,3.74,2.4,457,42.7,38.1,30.13,2225,0
"3/6/23","12:30pm",294,3,10,72,47.7,30.11,3.74,2.7,554,47.1,39.1,30.12,2143,0
"3/6/23","12:45pm",326,10,12,75,47.3,30.09,3.74,2.5,826,42.7,39.8,30.1,1878,0
"3/6/23","1:00pm",344,8,12,74,47.3,30.09,3.74,2.8,663,43.5,39.4,30.1,1964,0
"3/6/23","1:15pm",11,12,13,76,47,30.07,3.74,2.8,729,41.6,39.8,30.08,1790,0
"3/6/23","1:30pm",11,8,13,74,47.2,30.07,3.74,2.5,587,43.4,39.3,30.08,1963,0
"3/6/23","1:45pm",11,9,12,74,47.1,30.06,3.74,2.4,640,42.8,39.3,30.07,1962,0
"3/6/23","2:00pm",11,11,12,70,47.8,30.05,3.74,2.3,615,43,38.5,30.06,2324,0
"3/6/23","2:15pm",11,10,12,69,48.4,30.04,3.74,2.1,605,44.1,38.7,30.06,2422,0
"3/6/23","2:30pm",11,10,12,68,48.8,30.04,3.74,1.8,540,44.5,38.7,30.05,2520,0
"3/6/23","2:45pm",11,8,11,68,48.6,30.03,3.74,1.7,538,45.1,38.5,30.04,2517,0
"3/6/23","3:00pm",11,9,11,68,48.6,30.01,3.74,1.4,501,44.7,38.5,30.02,2517,0
"3/6/23","3:15pm",11,9,11,69,48.9,30.01,3.74,1.3,450,45,39.2,30.02,2427,0
"3/6/23","3:30pm",11,9,11,68,49.1,29.99,3.74,1,418,45.3,39,30,2523,0
"3/6/23","3:45pm",11,9,11,68,48.8,29.98,3.74,0.8,371,44.9,38.7,29.99,2520,0
"3/6/23","4:00pm",11,7,11,73,48.7,29.97,3.74,0.7,325,45.6,40.4,29.99,2064,0
"3/6/23","4:15pm",11,8,9,72,49.2,29.96,3.74,0.5,278,45.8,40.6,29.98,2157,0
"3/6/23","4:30pm",11,8,9,75,49.2,29.96,3.74,0,229,45.8,41.6,29.97,1893,0
"3/6/23","4:45pm",11,10,10,72,49.4,29.96,3.74,0,171,45.3,40.8,29.97,2159,0
"3/6/23","5:00pm",21,9,12,72,49.3,29.95,3.74,0,114,45.5,40.7,29.96,2158,0
"3/6/23","5:15pm",23,10,12,71,49.1,29.94,3.74,0,72,44.9,40.1,29.95,2246,0
"3/6/23","5:30pm",24,9,12,71,49.1,29.94,3.74,0,26,45.3,40.1,29.95,2246,0
"3/6/23","5:45pm",30,11,13,73,48.8,29.93,3.74,0,14,44.2,40.5,29.94,2064,0
"3/6/23","6:00pm",32,6,13,76,48.3,29.93,3.74,0,5,45.6,41.1,29.94,1800,0
"3/6/23","6:15pm",31,8,10,76,47.9,29.93,3.74,0,0,44.2,40.7,29.94,1797,0
"3/6/23","6:30pm",32,9,10,76,48,29.92,3.74,0,0,43.9,40.8,29.93,1798,0
"3/6/23","6:45pm",32,8,11,73,48.2,29.91,3.74,0,0,44.6,40,29.92,2059,0
"3/6/23","7:00pm",32,9,11,72,48.4,29.91,3.74,0,0,44.4,39.8,29.92,2149,0
"3/6/23","7:15pm",32,9,10,75,48.5,29.9,3.74,0,0,44.5,40.9,29.91,1888,0
"3/6/23","7:30pm",32,6,11,75,48.3,29.88,3.74,0,0,45.6,40.8,29.89,1886,0
"3/6/23","7:45pm",32,8,9,74,48.2,29.88,3.74,0,0,44.6,40.3,29.89,1972,0
"3/6/23","8:00pm",32,6,9,76,48.2,29.88,3.74,0,0,45.5,41,29.89,1800,0
"3/6/23","8:15pm",32,8,8,78,48.1,29.88,3.74,0,0,44.5,41.6,29.89,1631,0
"3/6/23","8:30pm",32,5,8,80,48.1,29.87,3.74,0,0,46,42.2,29.88,1467,0
"3/6/23","8:45pm",32,5,6,81,48,29.87,3.74,0,0,45.9,42.5,29.88,1386,0
"3/6/23","9:00pm",32,5,8,82,47.8,29.87,3.74,0,0,45.6,42.6,29.88,1305,0
"3/6/23","9:15pm",32,6,9,83,47.8,29.86,3.74,0,0,45,42.9,29.87,1226,0
"3/6/23","9:30pm",32,8,10,82,47.9,29.85,3.74,0,0,44.2,42.7,29.86,1305,0
"3/6/23","9:45pm",32,11,12,83,48.2,29.84,3.74,0,0,43.5,43.3,29.85,1228,0
"3/6/23","10:00pm",32,10,12,84,48.4,29.84,3.74,0,0,44.1,43.8,29.85,1151,0
"3/6/23","10:15pm",36,10,14,84,48.4,29.83,3.74,0,0,44.1,43.8,29.84,1151,0
"3/6/23","10:30pm",38,11,14,86,48.3,29.82,3.74,0,0,43.6,44.3,29.83,996,0
"3/6/23","10:45pm",39,10,14,87,47.8,29.81,3.74,0,0,43.3,44.1,29.82,919,0
"3/6/23","12:00am",333,1,4,78,45.8,30.19,3.74,0,0,45.8,39.3,30.2,1615,0
"3/6/23","12:15am",333,2,4,74,46.8,30.19,3.74,0,0,46.8,39,30.2,1959,0
"3/6/23","12:30am",333,3,6,69,47.3,30.19,3.74,0,0,46.6,37.7,30.2,2410,0
"3/6/23","12:45am",318,5,12,64,47.9,30.19,3.74,0,0,45.8,36.3,30.2,2894,0
